LocationID,LocationName,StateAbbr,StateDesc,TotalPopulation,KMeansCluster,HierCluster
37029,Camden,NC,North Carolina,"11,137",0.0,2.0
31173,Thurston,NE,Nebraska,"6,557",2.0,4.0
36045,Jefferson,NY,New York,"114,787",1.0,2.0
36087,Rockland,NY,New York,"340,807",0.0,2.0
31151,Saline,NE,Nebraska,"14,555",0.0,2.0
31159,Seward,NE,Nebraska,"17,671",0.0,2.0
37041,Chowan,NC,North Carolina,"13,891",2.0,4.0
36065,Oneida,NY,New York,"227,555",1.0,2.0
36075,Oswego,NY,New York,"118,162",1.0,2.0
31103,Keya Paha,NE,Nebraska,805,0.0,2.0
35009,Curry,NM,New Mexico,"47,222",2.0,4.0
36079,Putnam,NY,New York,"98,060",0.0,2.0
31095,Jefferson,NE,Nebraska,"7,054",0.0,2.0
35006,Cibola,NM,New Mexico,"26,780",2.0,3.0
37059,Davie,NC,North Carolina,"44,599",0.0,2.0
36059,Nassau,NY,New York,"1,381,715",0.0,2.0
36043,Herkimer,NY,New York,"59,484",0.0,2.0
36117,Wayne,NY,New York,"90,829",0.0,2.0
37021,Buncombe,NC,North Carolina,"275,901",0.0,2.0
36057,Montgomery,NY,New York,"49,368",1.0,4.0
32005,Douglas,NV,Nevada,"49,545",0.0,2.0
35025,Lea,NM,New Mexico,"72,101",2.0,4.0
34039,Union,NJ,New Jersey,"572,726",0.0,2.0
32015,Lander,NV,Nevada,"5,769",2.0,4.0
36033,Franklin,NY,New York,"46,502",1.0,1.0
36037,Genesee,NY,New York,"57,529",0.0,2.0
37047,Columbus,NC,North Carolina,"50,121",2.0,4.0
34041,Warren,NJ,New Jersey,"111,252",0.0,2.0
33013,Merrimack,NH,New Hampshire,"157,103",0.0,2.0
34025,Monmouth,NJ,New Jersey,"642,799",0.0,2.0
31179,Wayne,NE,Nebraska,"9,874",0.0,2.0
37037,Chatham,NC,North Carolina,"81,624",0.0,2.0
35037,Quay,NM,New Mexico,"8,510",2.0,4.0
37011,Avery,NC,North Carolina,"17,561",1.0,1.0
31089,Holt,NE,Nebraska,"10,093",0.0,2.0
31153,Sarpy,NE,Nebraska,"199,886",0.0,2.0
39109,Miami,OH,Ohio,"110,876",0.0,2.0
37113,Macon,NC,North Carolina,"38,412",1.0,1.0
38075,Renville,ND,North Dakota,"2,279",0.0,2.0
37075,Graham,NC,North Carolina,"8,052",1.0,1.0
39163,Vinton,OH,Ohio,"12,474",2.0,4.0
37061,Duplin,NC,North Carolina,"49,520",2.0,4.0
37193,Wilkes,NC,North Carolina,"66,013",1.0,4.0
38043,Kidder,ND,North Dakota,"2,342",0.0,2.0
38001,Adams,ND,North Dakota,"2,163",0.0,2.0
39127,Perry,OH,Ohio,"35,551",1.0,1.0
39001,Adams,OH,Ohio,"27,521",2.0,4.0
40019,Carter,OK,Oklahoma,"48,596",2.0,4.0
37135,Orange,NC,North Carolina,"150,626",0.0,2.0
37195,Wilson,NC,North Carolina,"78,970",2.0,3.0
37101,Johnston,NC,North Carolina,"241,955",1.0,4.0
39147,Seneca,OH,Ohio,"54,527",1.0,1.0
37197,Yadkin,NC,North Carolina,"37,774",1.0,1.0
39003,Allen,OH,Ohio,"100,838",1.0,1.0
38087,Slope,ND,North Dakota,674,0.0,2.0
38011,Bowman,ND,North Dakota,"2,867",0.0,2.0
37155,Robeson,NC,North Carolina,"117,365",3.0,3.0
39025,Clermont,OH,Ohio,"211,972",0.0,2.0
39145,Scioto,OH,Ohio,"71,969",2.0,4.0
37097,Iredell,NC,North Carolina,"199,710",0.0,2.0
37165,Scotland,NC,North Carolina,"34,376",3.0,3.0
37079,Greene,NC,North Carolina,"20,530",2.0,3.0
39159,Union,OH,Ohio,"69,637",0.0,2.0
39139,Richland,OH,Ohio,"125,064",1.0,4.0
40015,Caddo,OK,Oklahoma,"26,214",2.0,4.0
40021,Cherokee,OK,Oklahoma,"48,185",2.0,4.0
37171,Surry,NC,North Carolina,"71,462",1.0,4.0
37105,Lee,NC,North Carolina,"67,059",1.0,4.0
37093,Hoke,NC,North Carolina,"54,446",2.0,4.0
39125,Paulding,OH,Ohio,"18,706",1.0,1.0
39019,Carroll,OH,Ohio,"26,758",1.0,1.0
39087,Lawrence,OH,Ohio,"56,118",2.0,4.0
40017,Canadian,OK,Oklahoma,"175,829",1.0,2.0
37095,Hyde,NC,North Carolina,"4,607",2.0,4.0
38045,LaMoure,ND,North Dakota,"4,096",0.0,2.0
38019,Cavalier,ND,North Dakota,"3,596",0.0,2.0
39101,Marion,OH,Ohio,"64,851",2.0,4.0
37157,Rockingham,NC,North Carolina,"92,518",1.0,4.0
40023,Choctaw,OK,Oklahoma,"14,276",3.0,4.0
39157,Tuscarawas,OH,Ohio,"91,874",1.0,1.0
37199,Yancey,NC,North Carolina,"18,938",1.0,1.0
38033,Golden Valley,ND,North Dakota,"1,743",0.0,2.0
39111,Monroe,OH,Ohio,"13,153",2.0,4.0
40003,Alfalfa,OK,Oklahoma,"5,673",1.0,1.0
38013,Burke,ND,North Dakota,"2,134",0.0,2.0
39083,Knox,OH,Ohio,"63,320",1.0,2.0
39055,Geauga,OH,Ohio,"95,407",0.0,2.0
37069,Franklin,NC,North Carolina,"77,001",1.0,4.0
38091,Steele,ND,North Dakota,"1,782",0.0,2.0
39067,Harrison,OH,Ohio,"14,159",1.0,4.0
37179,Union,NC,North Carolina,"256,452",0.0,2.0
38025,Dunn,ND,North Dakota,"4,019",0.0,2.0
39069,Henry,OH,Ohio,"27,520",1.0,2.0
38017,Cass,ND,North Dakota,"196,362",0.0,2.0
37131,Northampton,NC,North Carolina,"16,715",2.0,3.0
39099,Mahoning,OH,Ohio,"225,596",1.0,4.0
39009,Athens,OH,Ohio,"62,706",1.0,1.0
39013,Belmont,OH,Ohio,"64,918",1.0,1.0
39039,Defiance,OH,Ohio,"38,315",1.0,2.0
37117,Martin,NC,North Carolina,"21,447",2.0,4.0
37173,Swain,NC,North Carolina,"13,916",2.0,4.0
37161,Rutherford,NC,North Carolina,"65,507",1.0,4.0
37143,Perquimans,NC,North Carolina,"13,377",1.0,4.0
38101,Ward,ND,North Dakota,"68,332",0.0,2.0
39113,Montgomery,OH,Ohio,"533,796",1.0,1.0
37159,Rowan,NC,North Carolina,"151,661",1.0,4.0
38005,Benson,ND,North Dakota,"5,745",2.0,4.0
39153,Summit,OH,Ohio,"535,733",1.0,2.0
39023,Clark,OH,Ohio,"134,610",1.0,4.0
38085,Sioux,ND,North Dakota,"3,643",3.0,3.0
37111,McDowell,NC,North Carolina,"44,893",1.0,1.0
37181,Vance,NC,North Carolina,"42,301",2.0,3.0
37109,Lincoln,NC,North Carolina,"95,675",0.0,2.0
39071,Highland,OH,Ohio,"43,614",1.0,4.0
39007,Ashtabula,OH,Ohio,"96,845",2.0,4.0
38059,Morton,ND,North Dakota,"33,895",0.0,2.0
39033,Crawford,OH,Ohio,"41,529",1.0,4.0
38049,McHenry,ND,North Dakota,"5,131",0.0,2.0
37099,Jackson,NC,North Carolina,"44,574",1.0,1.0
38015,Burleigh,ND,North Dakota,"100,012",0.0,2.0
39129,Pickaway,OH,Ohio,"61,086",1.0,1.0
38051,McIntosh,ND,North Dakota,"2,488",1.0,1.0
39123,Ottawa,OH,Ohio,"39,803",0.0,2.0
38061,Mountrail,ND,North Dakota,"9,383",1.0,1.0
37151,Randolph,NC,North Carolina,"147,458",1.0,4.0
39051,Fulton,OH,Ohio,"42,007",1.0,2.0
37103,Jones,NC,North Carolina,"9,401",2.0,4.0
37115,Madison,NC,North Carolina,"22,071",0.0,2.0
37163,Sampson,NC,North Carolina,"59,601",2.0,4.0
37071,Gaston,NC,North Carolina,"237,242",1.0,4.0
39165,Warren,OH,Ohio,"252,148",0.0,2.0
37087,Haywood,NC,North Carolina,"62,969",0.0,2.0
39017,Butler,OH,Ohio,"393,043",1.0,2.0
39095,Lucas,OH,Ohio,"425,484",1.0,4.0
37067,Forsyth,NC,North Carolina,"392,921",1.0,4.0
37177,Tyrrell,NC,North Carolina,"3,461",2.0,4.0
39077,Huron,OH,Ohio,"58,199",1.0,1.0
39057,Greene,OH,Ohio,"169,691",0.0,2.0
39135,Preble,OH,Ohio,"40,556",1.0,2.0
39041,Delaware,OH,Ohio,"231,636",0.0,2.0
37139,Pasquotank,NC,North Carolina,"41,444",1.0,4.0
39115,Morgan,OH,Ohio,"13,646",2.0,4.0
37089,Henderson,NC,North Carolina,"119,230",0.0,2.0
40009,Beckham,OK,Oklahoma,"22,042",2.0,4.0
38105,Williams,ND,North Dakota,"39,113",0.0,2.0
39035,Cuyahoga,OH,Ohio,"1,233,088",1.0,4.0
37081,Guilford,NC,North Carolina,"549,866",1.0,4.0
37133,Onslow,NC,North Carolina,"213,676",1.0,4.0
38097,Traill,ND,North Dakota,"7,908",0.0,2.0
37145,Person,NC,North Carolina,"39,737",1.0,4.0
39107,Mercer,OH,Ohio,"42,439",0.0,2.0
37085,Harnett,NC,North Carolina,"141,477",1.0,4.0
37065,Edgecombe,NC,North Carolina,"48,832",3.0,3.0
39015,Brown,OH,Ohio,"43,777",1.0,4.0
38067,Pembina,ND,North Dakota,"6,661",0.0,2.0
37121,Mitchell,NC,North Carolina,"14,999",0.0,2.0
38071,Ramsey,ND,North Dakota,"11,463",0.0,2.0
39105,Meigs,OH,Ohio,"21,767",2.0,4.0
37107,Lenoir,NC,North Carolina,"54,895",3.0,3.0
38103,Wells,ND,North Dakota,"3,876",0.0,2.0
39141,Ross,OH,Ohio,"76,501",1.0,4.0
39175,Wyandot,OH,Ohio,"21,457",0.0,2.0
39043,Erie,OH,Ohio,"74,035",1.0,2.0
37149,Polk,NC,North Carolina,"20,060",0.0,2.0
38031,Foster,ND,North Dakota,"3,309",0.0,2.0
39117,Morrow,OH,Ohio,"35,595",1.0,1.0
38037,Grant,ND,North Dakota,"2,215",1.0,1.0
37091,Hertford,NC,North Carolina,"19,453",3.0,3.0
39167,Washington,OH,Ohio,"58,577",1.0,1.0
39021,Champaign,OH,Ohio,"38,845",1.0,2.0
39143,Sandusky,OH,Ohio,"58,709",1.0,1.0
37129,New Hanover,NC,North Carolina,"238,852",0.0,2.0
37123,Montgomery,NC,North Carolina,"26,085",1.0,4.0
37119,Mecklenburg,NC,North Carolina,"1,163,701",0.0,2.0
40007,Beaver,OK,Oklahoma,"5,018",1.0,1.0
38081,Sargent,ND,North Dakota,"3,776",0.0,2.0
37189,Watauga,NC,North Carolina,"54,748",1.0,1.0
39005,Ashland,OH,Ohio,"52,190",1.0,1.0
38029,Emmons,ND,North Dakota,"3,224",0.0,2.0
38009,Bottineau,ND,North Dakota,"6,349",0.0,2.0
39063,Hancock,OH,Ohio,"74,704",0.0,2.0
38023,Divide,ND,North Dakota,"2,135",0.0,2.0
39011,Auglaize,OH,Ohio,"46,050",0.0,2.0
39121,Noble,OH,Ohio,"14,311",1.0,4.0
39089,Licking,OH,Ohio,"183,201",0.0,2.0
39155,Trumbull,OH,Ohio,"200,373",1.0,4.0
38069,Pierce,ND,North Dakota,"3,902",0.0,2.0
39047,Fayette,OH,Ohio,"28,817",2.0,4.0
38003,Barnes,ND,North Dakota,"10,726",0.0,2.0
39173,Wood,OH,Ohio,"132,650",0.0,2.0
37073,Gates,NC,North Carolina,"10,343",1.0,4.0
39027,Clinton,OH,Ohio,"41,938",1.0,1.0
39037,Darke,OH,Ohio,"51,415",1.0,1.0
39151,Stark,OH,Ohio,"372,716",1.0,1.0
38041,Hettinger,ND,North Dakota,"2,415",0.0,2.0
38077,Richland,ND,North Dakota,"16,558",0.0,2.0
39065,Hardin,OH,Ohio,"30,368",1.0,4.0
37187,Washington,NC,North Carolina,"10,713",3.0,3.0
38057,Mercer,ND,North Dakota,"8,309",0.0,2.0
39045,Fairfield,OH,Ohio,"165,360",0.0,2.0
38047,Logan,ND,North Dakota,"1,869",0.0,2.0
37183,Wake,NC,North Carolina,"1,190,275",0.0,2.0
39137,Putnam,OH,Ohio,"34,199",0.0,2.0
38099,Walsh,ND,North Dakota,"10,305",0.0,2.0
39149,Shelby,OH,Ohio,"47,765",1.0,1.0
38063,Nelson,ND,North Dakota,"2,991",0.0,2.0
39131,Pike,OH,Ohio,"27,001",2.0,4.0
37141,Pender,NC,North Carolina,"68,521",0.0,2.0
39079,Jackson,OH,Ohio,"32,606",2.0,4.0
37167,Stanly,NC,North Carolina,"65,699",1.0,1.0
37077,Granville,NC,North Carolina,"62,192",1.0,4.0
38089,Stark,ND,North Dakota,"33,001",0.0,2.0
39119,Muskingum,OH,Ohio,"86,305",1.0,1.0
38093,Stutsman,ND,North Dakota,"21,392",0.0,2.0
39029,Columbiana,OH,Ohio,"100,182",1.0,1.0
38021,Dickey,ND,North Dakota,"4,900",0.0,2.0
39031,Coshocton,OH,Ohio,"36,869",2.0,4.0
38079,Rolette,ND,North Dakota,"11,728",3.0,3.0
38027,Eddy,ND,North Dakota,"2,263",1.0,1.0
40013,Bryan,OK,Oklahoma,"48,967",2.0,4.0
37185,Warren,NC,North Carolina,"18,836",3.0,3.0
39169,Wayne,OH,Ohio,"116,510",1.0,2.0
37147,Pitt,NC,North Carolina,"175,119",1.0,4.0
39085,Lake,OH,Ohio,"231,640",0.0,2.0
39061,Hamilton,OH,Ohio,"827,058",1.0,2.0
39103,Medina,OH,Ohio,"184,042",0.0,2.0
37125,Moore,NC,North Carolina,"106,898",0.0,2.0
37169,Stokes,NC,North Carolina,"45,532",1.0,1.0
37137,Pamlico,NC,North Carolina,"12,423",1.0,2.0
37191,Wayne,NC,North Carolina,"118,686",2.0,4.0
40005,Atoka,OK,Oklahoma,"14,525",2.0,4.0
39081,Jefferson,OH,Ohio,"64,026",1.0,4.0
39091,Logan,OH,Ohio,"46,057",1.0,1.0
39171,Williams,OH,Ohio,"36,591",1.0,1.0
38065,Oliver,ND,North Dakota,"1,879",0.0,2.0
37175,Transylvania,NC,North Carolina,"33,549",0.0,2.0
39075,Holmes,OH,Ohio,"44,386",2.0,4.0
39059,Guernsey,OH,Ohio,"38,089",1.0,4.0
39133,Portage,OH,Ohio,"162,665",1.0,2.0
39161,Van Wert,OH,Ohio,"28,704",1.0,2.0
39073,Hocking,OH,Ohio,"27,540",2.0,4.0
38083,Sheridan,ND,North Dakota,"1,266",0.0,2.0
38053,McKenzie,ND,North Dakota,"14,252",0.0,2.0
38073,Ransom,ND,North Dakota,"5,603",0.0,2.0
39053,Gallia,OH,Ohio,"28,986",2.0,4.0
38055,McLean,ND,North Dakota,"9,832",0.0,2.0
38039,Griggs,ND,North Dakota,"2,248",0.0,2.0
37153,Richmond,NC,North Carolina,"42,324",2.0,3.0
39093,Lorain,OH,Ohio,"317,910",1.0,2.0
40001,Adair,OK,Oklahoma,"19,627",3.0,4.0
40011,Blaine,OK,Oklahoma,"8,539",2.0,4.0
37063,Durham,NC,North Carolina,"336,892",0.0,2.0
37127,Nash,NC,North Carolina,"96,551",1.0,4.0
38007,Billings,ND,North Dakota,"1,034",0.0,2.0
38035,Grand Forks,ND,North Dakota,"72,708",0.0,2.0
39049,Franklin,OH,Ohio,"1,326,063",1.0,2.0
46059,Hand,SD,South Dakota,"3,107",0.0,2.0
40077,Latimer,OK,Oklahoma,"9,526",3.0,4.0
44009,Washington,RI,Rhode Island,"129,982",0.0,2.0
40039,Custer,OK,Oklahoma,"28,266",2.0,4.0
46125,Turner,SD,South Dakota,"9,027",0.0,2.0
40025,Cimarron,OK,Oklahoma,"2,191",1.0,2.0
41005,Clackamas,OR,Oregon,"423,173",0.0,2.0
41065,Wasco,OR,Oregon,"26,333",1.0,1.0
41013,Crook,OR,Oregon,"26,952",0.0,2.0
46083,Lincoln,SD,South Dakota,"73,238",0.0,2.0
45031,Darlington,SC,South Carolina,"62,416",2.0,4.0
47029,Cocke,TN,Tennessee,"37,404",2.0,4.0
40079,Le Flore,OK,Oklahoma,"49,596",2.0,4.0
40099,Murray,OK,Oklahoma,"13,754",2.0,4.0
41007,Clatsop,OR,Oregon,"41,102",0.0,1.0
40065,Jackson,OK,Oklahoma,"24,669",2.0,4.0
46103,Pennington,SD,South Dakota,"115,903",0.0,2.0
41009,Columbia,OR,Oregon,"53,880",0.0,1.0
45033,Dillon,SC,South Carolina,"27,698",3.0,3.0
45011,Barnwell,SC,South Carolina,"20,447",3.0,3.0
41027,Hood River,OR,Oregon,"23,745",0.0,2.0
40121,Pittsburg,OK,Oklahoma,"43,479",2.0,4.0
45057,Lancaster,SC,South Carolina,"108,215",1.0,2.0
46102,Oglala Lakota,SD,South Dakota,"13,434",3.0,3.0
40061,Haskell,OK,Oklahoma,"11,832",2.0,4.0
40129,Roger Mills,OK,Oklahoma,"3,295",2.0,1.0
45019,Charleston,SC,South Carolina,"424,367",0.0,2.0
40043,Dewey,OK,Oklahoma,"4,286",1.0,1.0
46121,Todd,SD,South Dakota,"9,199",3.0,3.0
46097,Miner,SD,South Dakota,"2,280",0.0,2.0
47025,Claiborne,TN,Tennessee,"32,654",2.0,4.0
47033,Crockett,TN,Tennessee,"13,982",2.0,4.0
40135,Sequoyah,OK,Oklahoma,"40,291",3.0,4.0
40071,Kay,OK,Oklahoma,"43,641",2.0,4.0
40057,Harmon,OK,Oklahoma,"2,392",2.0,4.0
46079,Lake,SD,South Dakota,"11,031",0.0,2.0
45049,Hampton,SC,South Carolina,"18,122",3.0,3.0
46031,Corson,SD,South Dakota,"3,782",3.0,3.0
46033,Custer,SD,South Dakota,"9,117",0.0,2.0
40059,Harper,OK,Oklahoma,"3,190",1.0,1.0
41067,Washington,OR,Oregon,"598,865",0.0,2.0
41035,Klamath,OR,Oregon,"70,003",1.0,1.0
46051,Grant,SD,South Dakota,"7,553",0.0,2.0
41037,Lake,OR,Oregon,"8,293",1.0,1.0
46117,Stanley,SD,South Dakota,"3,043",0.0,2.0
41011,Coos,OR,Oregon,"64,212",1.0,1.0
41053,Polk,OR,Oregon,"89,805",0.0,1.0
46063,Harding,SD,South Dakota,"1,324",0.0,2.0
47011,Bradley,TN,Tennessee,"111,579",1.0,4.0
41029,Jackson,OR,Oregon,"220,768",1.0,1.0
46029,Codington,SD,South Dakota,"28,971",0.0,2.0
45085,Sumter,SC,South Carolina,"104,165",2.0,4.0
40033,Cotton,OK,Oklahoma,"5,427",2.0,4.0
45015,Berkeley,SC,South Carolina,"255,217",1.0,2.0
46009,Bon Homme,SD,South Dakota,"7,065",0.0,1.0
40145,Wagoner,OK,Oklahoma,"89,280",1.0,1.0
41045,Malheur,OR,Oregon,"32,044",2.0,4.0
46011,Brookings,SD,South Dakota,"35,980",0.0,2.0
40095,Marshall,OK,Oklahoma,"15,970",2.0,4.0
46049,Faulk,SD,South Dakota,"2,151",1.0,1.0
40069,Johnston,OK,Oklahoma,"10,216",2.0,4.0
45041,Florence,SC,South Carolina,"137,214",1.0,4.0
45043,Georgetown,SC,South Carolina,"65,731",0.0,2.0
45069,Marlboro,SC,South Carolina,"25,704",3.0,3.0
40081,Lincoln,OK,Oklahoma,"34,562",2.0,4.0
40139,Texas,OK,Oklahoma,"20,371",2.0,4.0
40127,Pushmataha,OK,Oklahoma,"10,800",3.0,4.0
40107,Okfuskee,OK,Oklahoma,"11,300",3.0,4.0
45025,Chesterfield,SC,South Carolina,"44,031",2.0,4.0
40123,Pontotoc,OK,Oklahoma,"38,396",1.0,1.0
41019,Douglas,OR,Oregon,"112,435",1.0,1.0
46111,Sanborn,SD,South Dakota,"2,399",0.0,2.0
45053,Jasper,SC,South Carolina,"33,544",1.0,4.0
40083,Logan,OK,Oklahoma,"53,029",1.0,1.0
40027,Cleveland,OK,Oklahoma,"301,193",1.0,1.0
40147,Washington,OK,Oklahoma,"53,706",2.0,1.0
46013,Brown,SD,South Dakota,"37,733",0.0,2.0
45039,Fairfield,SC,South Carolina,"20,422",2.0,3.0
42077,Lehigh,PA,Pennsylvania,"377,754",1.0,4.0
47035,Cumberland,TN,Tennessee,"64,760",2.0,4.0
45063,Lexington,SC,South Carolina,"309,528",0.0,2.0
41071,Yamhill,OR,Oregon,"108,644",0.0,1.0
41031,Jefferson,OR,Oregon,"25,454",1.0,1.0
42021,Cambria,PA,Pennsylvania,"130,668",1.0,4.0
46077,Kingsbury,SD,South Dakota,"5,276",0.0,2.0
41003,Benton,OR,Oregon,"97,713",0.0,2.0
45001,Abbeville,SC,South Carolina,"24,434",2.0,4.0
42103,Pike,PA,Pennsylvania,"61,247",1.0,2.0
40115,Ottawa,OK,Oklahoma,"30,287",2.0,4.0
45081,Saluda,SC,South Carolina,"19,123",2.0,4.0
40067,Jefferson,OK,Oklahoma,"5,347",2.0,4.0
40073,Kingfisher,OK,Oklahoma,"15,481",1.0,1.0
40035,Craig,OK,Oklahoma,"14,494",2.0,4.0
40063,Hughes,OK,Oklahoma,"13,436",2.0,4.0
46129,Walworth,SD,South Dakota,"5,269",0.0,2.0
40051,Grady,OK,Oklahoma,"57,375",1.0,1.0
46041,Dewey,SD,South Dakota,"5,208",3.0,3.0
40141,Tillman,OK,Oklahoma,"6,869",2.0,4.0
46021,Campbell,SD,South Dakota,"1,340",0.0,2.0
45089,Williamsburg,SC,South Carolina,"29,891",3.0,3.0
46091,Marshall,SD,South Dakota,"4,390",0.0,2.0
45071,Newberry,SC,South Carolina,"38,825",1.0,4.0
41043,Linn,OR,Oregon,"131,496",1.0,1.0
40103,Noble,OK,Oklahoma,"10,832",1.0,1.0
46045,Edmunds,SD,South Dakota,"4,057",0.0,2.0
46067,Hutchinson,SD,South Dakota,"7,394",0.0,2.0
40055,Greer,OK,Oklahoma,"5,466",2.0,4.0
47019,Carter,TN,Tennessee,"57,022",2.0,4.0
42017,Bucks,PA,Pennsylvania,"645,984",1.0,1.0
45065,McCormick,SC,South Carolina,"9,941",1.0,4.0
45087,Union,SC,South Carolina,"26,629",2.0,3.0
45029,Colleton,SC,South Carolina,"38,874",2.0,4.0
41033,Josephine,OR,Oregon,"87,821",1.0,1.0
45067,Marion,SC,South Carolina,"28,508",3.0,3.0
40047,Garfield,OK,Oklahoma,"62,023",1.0,1.0
40097,Mayes,OK,Oklahoma,"39,889",2.0,4.0
45021,Cherokee,SC,South Carolina,"56,714",2.0,4.0
40111,Okmulgee,OK,Oklahoma,"37,035",2.0,4.0
46057,Hamlin,SD,South Dakota,"6,451",0.0,2.0
40049,Garvin,OK,Oklahoma,"25,865",2.0,4.0
40029,Coal,OK,Oklahoma,"5,266",3.0,4.0
47037,Davidson,TN,Tennessee,"712,334",1.0,4.0
45045,Greenville,SC,South Carolina,"558,036",0.0,2.0
44001,Bristol,RI,Rhode Island,"50,255",0.0,2.0
40085,Love,OK,Oklahoma,"10,296",2.0,4.0
44007,Providence,RI,Rhode Island,"660,615",1.0,2.0
46055,Haakon,SD,South Dakota,"1,851",0.0,2.0
46015,Brule,SD,South Dakota,"5,311",0.0,2.0
46127,Union,SD,South Dakota,"17,183",0.0,2.0
45027,Clarendon,SC,South Carolina,"31,004",2.0,3.0
46099,Minnehaha,SD,South Dakota,"206,930",0.0,2.0
47007,Bledsoe,TN,Tennessee,"15,060",2.0,4.0
45073,Oconee,SC,South Carolina,"81,221",1.0,1.0
40113,Osage,OK,Oklahoma,"46,130",2.0,4.0
41049,Morrow,OR,Oregon,"12,302",2.0,4.0
46071,Jackson,SD,South Dakota,"2,776",3.0,3.0
41059,Umatilla,OR,Oregon,"80,053",1.0,1.0
46135,Yankton,SD,South Dakota,"23,517",0.0,2.0
46101,Moody,SD,South Dakota,"6,450",0.0,2.0
40093,Major,OK,Oklahoma,"7,581",1.0,1.0
40089,McCurtain,OK,Oklahoma,"30,660",2.0,4.0
46061,Hanson,SD,South Dakota,"3,471",0.0,2.0
40087,McClain,OK,Oklahoma,"47,072",1.0,1.0
46085,Lyman,SD,South Dakota,"3,705",2.0,4.0
47015,Cannon,TN,Tennessee,"15,063",2.0,4.0
45005,Allendale,SC,South Carolina,"7,369",3.0,3.0
40153,Woodward,OK,Oklahoma,"19,947",1.0,1.0
40125,Pottawatomie,OK,Oklahoma,"73,791",2.0,4.0
45035,Dorchester,SC,South Carolina,"169,833",0.0,2.0
41023,Grant,OR,Oregon,"7,215",1.0,1.0
46003,Aurora,SD,South Dakota,"2,782",0.0,2.0
41041,Lincoln,OR,Oregon,"50,821",1.0,1.0
46073,Jerauld,SD,South Dakota,"1,660",0.0,2.0
46035,Davison,SD,South Dakota,"19,922",0.0,2.0
40053,Grant,OK,Oklahoma,"4,083",1.0,1.0
44003,Kent,RI,Rhode Island,"171,278",0.0,2.0
45077,Pickens,SC,South Carolina,"135,495",1.0,1.0
41015,Curry,OR,Oregon,"23,296",1.0,1.0
47003,Bedford,TN,Tennessee,"53,055",2.0,4.0
44005,Newport,RI,Rhode Island,"83,832",0.0,2.0
46095,Mellette,SD,South Dakota,"1,851",3.0,3.0
40037,Creek,OK,Oklahoma,"73,332",2.0,1.0
45059,Laurens,SC,South Carolina,"68,873",2.0,4.0
46107,Potter,SD,South Dakota,"2,413",0.0,2.0
41063,Wallowa,OR,Oregon,"7,674",0.0,2.0
45003,Aiken,SC,South Carolina,"177,130",1.0,4.0
45017,Calhoun,SC,South Carolina,"14,186",1.0,4.0
41039,Lane,OR,Oregon,"381,181",0.0,1.0
46007,Bennett,SD,South Dakota,"3,305",3.0,3.0
42099,Perry,PA,Pennsylvania,"46,083",1.0,1.0
42063,Indiana,PA,Pennsylvania,"83,094",1.0,2.0
45075,Orangeburg,SC,South Carolina,"82,820",3.0,3.0
46065,Hughes,SD,South Dakota,"17,624",0.0,2.0
45047,Greenwood,SC,South Carolina,"69,460",1.0,4.0
42003,Allegheny,PA,Pennsylvania,"1,224,825",1.0,2.0
46093,Meade,SD,South Dakota,"30,954",0.0,2.0
41025,Harney,OR,Oregon,"7,440",1.0,1.0
42083,McKean,PA,Pennsylvania,"39,519",1.0,2.0
41047,Marion,OR,Oregon,"346,741",1.0,1.0
47005,Benton,TN,Tennessee,"16,103",2.0,4.0
41069,Wheeler,OR,Oregon,"1,436",1.0,1.0
45023,Chester,SC,South Carolina,"32,226",2.0,4.0
45037,Edgefield,SC,South Carolina,"27,607",1.0,4.0
42109,Snyder,PA,Pennsylvania,"39,717",1.0,1.0
46087,McCook,SD,South Dakota,"5,809",0.0,2.0
42069,Lackawanna,PA,Pennsylvania,"216,123",1.0,1.0
41001,Baker,OR,Oregon,"16,912",1.0,1.0
41057,Tillamook,OR,Oregon,"27,417",0.0,1.0
46025,Clark,SD,South Dakota,"3,948",0.0,2.0
40133,Seminole,OK,Oklahoma,"23,565",3.0,4.0
46023,Charles Mix,SD,South Dakota,"9,240",1.0,4.0
40041,Delaware,OK,Oklahoma,"41,703",2.0,4.0
46037,Day,SD,South Dakota,"5,451",0.0,2.0
45013,Beaufort,SC,South Carolina,"198,979",0.0,2.0
45061,Lee,SC,South Carolina,"15,967",3.0,3.0
40131,Rogers,OK,Oklahoma,"100,248",1.0,1.0
46027,Clay,SD,South Dakota,"15,431",0.0,2.0
40137,Stephens,OK,Oklahoma,"44,014",2.0,4.0
40119,Payne,OK,Oklahoma,"83,352",1.0,1.0
47023,Chester,TN,Tennessee,"17,606",2.0,4.0
47017,Carroll,TN,Tennessee,"28,860",2.0,4.0
41051,Multnomah,OR,Oregon,"789,698",0.0,2.0
42011,Berks,PA,Pennsylvania,"432,821",2.0,4.0
40151,Woods,OK,Oklahoma,"8,564",1.0,1.0
45051,Horry,SC,South Carolina,"397,478",1.0,2.0
45091,York,SC,South Carolina,"298,320",0.0,2.0
46053,Gregory,SD,South Dakota,"4,018",0.0,2.0
40091,McIntosh,OK,Oklahoma,"19,603",2.0,4.0
46105,Perkins,SD,South Dakota,"2,834",0.0,2.0
40105,Nowata,OK,Oklahoma,"9,438",2.0,4.0
47027,Clay,TN,Tennessee,"7,714",2.0,4.0
